,016_driftX,016_driftY,018_driftX,018_driftY,010_driftX,010_driftY,020_driftX,020_driftY,006_driftX,006_driftY,014_driftX,014_driftY,004_driftX,004_driftY,002_driftX,002_driftY
20,-0.10029298067092896,-0.06376951932907104,0.016894519329071045,-0.1273437738418579,-0.18183594942092896,-0.17578125,9999.0,9999.0,0.011914074420928955,0.2671875059604645,-0.2001953125,0.11630859971046448,0.04208981990814209,0.2733398377895355,0.17451173067092896,0.5299804694950581
21,-0.13066405057907104,-0.08095705509185791,-0.016406238079071045,-0.11835938692092896,-0.18486326932907104,-0.17363280057907104,-0.17939454317092896,-0.13789063692092896,0.008593738079071045,0.2618164122104645,-0.09833985567092896,0.23984375596046448,0.041210949420928955,0.2660156190395355,0.1689453125,0.529296875
22,-0.1240234375,-0.09140622615814209,-0.015429675579071045,-0.12060546875,-0.18105468153953552,-0.17216795682907104,-0.18437498807907104,-0.1324218511581421,0.01220703125,0.2691406309604645,-0.07294923067092896,0.2918945252895355,0.039843738079071045,0.2626953125,0.1171875,0.6458007842302322
23,-0.12314450740814209,-0.09873044490814209,-0.01220703125,-0.1220703125,-0.18115234375,-0.17109376192092896,-0.18085938692092896,-0.1259765625,0.01259768009185791,0.26337890326976776,-0.08242189884185791,0.26689453423023224,0.03554689884185791,0.24013671278953552,0.13818359375,0.6900390684604645
24,-0.12148439884185791,-0.09736329317092896,-0.01328122615814209,-0.11796873807907104,-0.18144530057907104,-0.17041015625,-0.18115234375,-0.1285156011581421,0.010449230670928955,0.26435546576976776,-0.07480466365814209,0.28095702826976776,0.03378903865814209,0.24843749403953552,0.1371093988418579,0.6605468690395355
25,-0.1201171875,-0.09970700740814209,-0.013671875,-0.123046875,-0.17900389432907104,-0.1744140386581421,-0.17812499403953552,-0.11953127384185791,0.01064455509185791,0.2544921934604645,-0.07246094942092896,0.27851562201976776,0.034472644329071045,0.28925780951976776,0.12714844942092896,0.6513671875
26,-0.11835938692092896,-0.09462893009185791,-0.00986325740814209,-0.12568360567092896,-0.18115234375,-0.1728515625,-0.17822265625,-0.11757814884185791,0.01279294490814209,0.2505859434604645,-0.07499998807907104,0.26835937798023224,9999.0,9999.0,0.1292968988418579,0.6587890684604645
27,-0.115234375,-0.09833985567092896,-0.009960949420928955,-0.12666016817092896,-0.19023436307907104,-0.17216795682907104,-0.18251952528953552,-0.1250976324081421,0.01621091365814209,0.25732421875,-0.07011717557907104,0.2757812440395355,9999.0,9999.0,0.12919920682907104,0.6460937559604645
28,-0.11630856990814209,-0.09902346134185791,-0.018847644329071045,-0.1341797113418579,-0.23476561903953552,-0.18476563692092896,-0.18232423067092896,-0.12246096134185791,0.01904296875,0.26640625298023224,-0.07333981990814209,0.2632812559604645,9999.0,9999.0,0.12724608182907104,0.6388671845197678
29,-0.11337888240814209,-0.09824216365814209,9999.0,9999.0,-0.22763672471046448,-0.1817382574081421,-0.18056640028953552,-0.11347657442092896,0.01796877384185791,0.2679687440395355,-0.07275390625,0.28369140625,9999.0,9999.0,0.12617188692092896,0.62939453125
30,-0.11552733182907104,-0.10185545682907104,9999.0,9999.0,-0.22958984971046448,-0.17792969942092896,-0.18447265028953552,-0.11464846134185791,0.01699221134185791,0.26904296875,-0.10107421875,0.3262695372104645,9999.0,9999.0,0.12490236759185791,0.6156250014901161
31,-0.1171875,-0.10078126192092896,9999.0,9999.0,-0.22841796278953552,-0.1846679449081421,-0.18193358182907104,-0.10585939884185791,0.01650393009185791,0.25996093451976776,9999.0,9999.0,9999.0,9999.0,0.12246096134185791,0.6071289032697678
32,-0.11699217557907104,-0.10107421875,9999.0,9999.0,-0.23046875,-0.1836913824081421,-0.18466797471046448,-0.10634768009185791,0.013964831829071045,0.25996093451976776,9999.0,9999.0,9999.0,9999.0,0.12548828125,0.6337890625
33,-0.11601561307907104,-0.09902346134185791,9999.0,9999.0,-0.23095703125,-0.1854492425918579,-0.19062501192092896,-0.0947265625,0.01611328125,0.25908203423023224,9999.0,9999.0,9999.0,9999.0,0.12275391817092896,0.6180664077401161
34,-0.11796873807907104,-0.10234373807907104,9999.0,9999.0,-0.22773438692092896,-0.1834961175918579,9999.0,9999.0,0.01865231990814209,0.27470703423023224,9999.0,9999.0,9999.0,9999.0,0.12285155057907104,0.6158203110098839
35,-0.1162109375,-0.10039061307907104,9999.0,9999.0,-0.23105469346046448,-0.1800781488418579,9999.0,9999.0,0.02255856990814209,0.2757812440395355,9999.0,9999.0,9999.0,9999.0,0.11728513240814209,0.5859375
36,-0.11669921875,-0.10537111759185791,9999.0,9999.0,-0.23115235567092896,-0.1805664300918579,9999.0,9999.0,0.01943361759185791,0.26806640625,9999.0,9999.0,9999.0,9999.0,0.11767578125,0.6038085967302322
37,-0.11835938692092896,-0.10302734375,-0.38154296576976776,-0.21484375,-0.232421875,-0.17841798067092896,9999.0,9999.0,0.02695310115814209,0.2713867127895355,9999.0,9999.0,9999.0,9999.0,0.11533200740814209,0.6044921875
38,-0.11835938692092896,-0.10322266817092896,-0.37890625,-0.2164062261581421,-0.2533203065395355,-0.18701171875,9999.0,9999.0,0.029492199420928955,0.29248046875,9999.0,9999.0,9999.0,9999.0,0.11367189884185791,0.578125
39,-0.12031251192092896,-0.09462893009185791,-0.3760742247104645,-0.21699219942092896,9999.0,9999.0,9999.0,9999.0,0.03037106990814209,0.30253906548023224,9999.0,9999.0,9999.0,9999.0,0.11445313692092896,0.5944335907697678
40,9999.0,9999.0,-0.37568359076976776,-0.2171875238418579,9999.0,9999.0,9999.0,9999.0,0.0283203125,0.2997070252895355,9999.0,9999.0,9999.0,9999.0,0.11630856990814209,0.5964843779802322
41,9999.0,9999.0,-0.37578125298023224,-0.216796875,9999.0,9999.0,-0.20664063096046448,-0.09843748807907104,0.029980480670928955,0.29326172173023224,9999.0,9999.0,9999.0,9999.0,0.11123049259185791,0.5884765610098839
42,9999.0,9999.0,-0.37822265923023224,-0.2168945074081421,9999.0,9999.0,-0.20830076932907104,-0.08818358182907104,0.027050793170928955,0.3369140625,9999.0,9999.0,9999.0,9999.0,0.11767578125,0.61572265625
43,9999.0,9999.0,-0.38164062798023224,-0.2162109613418579,9999.0,9999.0,-0.20937499403953552,-0.08486330509185791,9999.0,9999.0,-0.04726564884185791,0.23984375596046448,9999.0,9999.0,0.11250001192092896,0.5814453139901161
44,9999.0,9999.0,-0.38720703125,-0.21601563692092896,9999.0,9999.0,-0.20878905057907104,-0.07675778865814209,9999.0,9999.0,-0.042285144329071045,0.259765625,9999.0,9999.0,0.11328125,0.56982421875
45,9999.0,9999.0,-0.3956054747104645,-0.216796875,9999.0,9999.0,-0.20468750596046448,-0.07783204317092896,9999.0,9999.0,-0.03867185115814209,0.2803710997104645,9999.0,9999.0,0.11894530057907104,0.6039062514901161
46,-0.16582030057907104,-0.12236326932907104,-0.40009765326976776,-0.2168945074081421,9999.0,9999.0,-0.19980469346046448,-0.0615234375,9999.0,9999.0,-0.03505861759185791,0.2933593690395355,9999.0,9999.0,0.11113280057907104,0.6011718735098839
47,-0.166015625,-0.1336914300918579,-0.40166015923023224,-0.2166992425918579,9999.0,9999.0,-0.19667968153953552,-0.056640625,9999.0,9999.0,-0.033398449420928955,0.29716797173023224,9999.0,9999.0,0.11074221134185791,0.5830078125
48,-0.16552734375,-0.140625,-0.39892578125,-0.2171875238418579,-0.2743164002895355,-0.17021483182907104,-0.19970703125,-0.05527341365814209,9999.0,9999.0,-0.02880859375,0.2876953184604645,9999.0,9999.0,0.11494141817092896,0.6134765595197678
49,-0.1650390625,-0.14404296875,-0.39335937798023224,-0.21699219942092896,-0.26806640625,-0.1802734136581421,-0.19785156846046448,-0.049609363079071045,9999.0,9999.0,-0.02890622615814209,0.29707030951976776,9999.0,9999.0,0.10859376192092896,0.5753906220197678
50,-0.16416016221046448,-0.1439453363418579,-0.3516601622104645,-0.2123047113418579,-0.2587890625,-0.18095701932907104,-0.19794923067092896,-0.055468738079071045,9999.0,9999.0,-0.02890622615814209,0.29296875,9999.0,9999.0,0.11357420682907104,0.58544921875
51,-0.16279298067092896,-0.14208984375,-0.35078126192092896,-0.21074217557907104,-0.2421875,-0.1861327886581421,-0.20156249403953552,-0.05996096134185791,9999.0,9999.0,-0.03134763240814209,0.2842773497104645,9999.0,9999.0,0.10585939884185791,0.5773437470197678
52,-0.16181641817092896,-0.1424804925918579,-0.34130859375,-0.21113282442092896,-0.23359376192092896,-0.1915038824081421,-0.20820313692092896,-0.06826174259185791,9999.0,9999.0,-0.030957043170928955,0.3016601502895355,9999.0,9999.0,0.10664063692092896,0.5711914077401161
53,-0.16191405057907104,-0.14082032442092896,-0.33544921875,-0.2098633050918579,-0.22705078125,-0.19121092557907104,9999.0,9999.0,9999.0,9999.0,-0.051464855670928955,0.2733398377895355,9999.0,9999.0,0.11279296875,0.5836914032697678
54,-0.15976563096046448,-0.14179688692092896,-0.328125,-0.2099609375,-0.22109374403953552,-0.1923828125,9999.0,9999.0,9999.0,9999.0,-0.053417980670928955,0.2974609434604645,9999.0,9999.0,0.10751950740814209,0.5591796860098839
55,-0.16874998807907104,-0.13945311307907104,-0.32343751192092896,-0.2098633050918579,-0.21523436903953552,-0.19169920682907104,9999.0,9999.0,9999.0,9999.0,-0.05410158634185791,0.29716797173023224,0.08681643009185791,0.75048828125,0.11494141817092896,0.5793945342302322
56,-0.3174804747104645,-0.12548828125,-0.32343751192092896,-0.2108398675918579,-0.19960936903953552,-0.1875,9999.0,9999.0,9999.0,9999.0,-0.05527341365814209,0.2930664122104645,0.09121096134185791,0.778515636920929,0.10722655057907104,0.5603515617549419
57,-0.4403320252895355,-0.11826169490814209,-0.32597655057907104,-0.20869141817092896,-0.19169920682907104,-0.18779295682907104,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.08857423067092896,0.7618164122104645,0.10195314884185791,0.5523437485098839
