,016_gazeX,016_gazeY,016_pupilSize,018_gazeX,018_gazeY,018_pupilSize,010_gazeX,010_gazeY,010_pupilSize,020_gazeX,020_gazeY,020_pupilSize,006_gazeX,006_gazeY,006_pupilSize,014_gazeX,014_gazeY,014_pupilSize,004_gazeX,004_gazeY,004_pupilSize,002_gazeX,002_gazeY,002_pupilSize
1321,-0.04453122615814209,-0.04345703125,1164.0,0.23457032442092896,-0.07119143009185791,1061.0,-0.16484373807907104,-0.20341795682907104,821.0,9999.0,9999.0,9999.0,0.02792966365814209,0.08193358778953552,942.0,-0.17236328125,0.07001954317092896,798.0,-0.08125001192092896,0.17519530653953552,987.0,9999.0,9999.0,9999.0
1322,-0.09316408634185791,0.005175769329071045,1159.0,0.25244140625,0.016894519329071045,1037.0,-0.16279298067092896,-0.20332032442092896,810.0,9999.0,9999.0,9999.0,0.022656261920928955,0.07421875,946.0,-0.17402344942092896,0.06640625,791.0,-0.07119143009185791,0.18740233778953552,985.0,0.7108398675918579,0.5047851563431323,1584.0
1323,-0.09375,0.012792974710464478,1152.0,0.23974609375,0.06162109971046448,1045.0,-0.16347655653953552,-0.203125,809.0,9999.0,9999.0,9999.0,0.026074230670928955,0.06660157442092896,949.0,-0.12060546875,0.054882824420928955,791.0,-0.06464844942092896,0.20078125596046448,934.0,9999.0,9999.0,9999.0
1324,-0.09287106990814209,-0.00644528865814209,1125.0,0.24101561307907104,0.06621092557907104,1047.0,-0.16552734375,-0.2032226324081421,803.0,9999.0,9999.0,9999.0,0.017578125,0.07470703125,905.0,-0.11923825740814209,0.06357422471046448,767.0,-0.05712890625,0.2001953125,952.0,9999.0,9999.0,9999.0
1325,-0.0908203125,0.006152331829071045,1133.0,0.24531251192092896,0.06972655653953552,1051.0,-0.16708984971046448,-0.2030273675918579,800.0,0.34355467557907104,-0.2138671875,2415.0,0.00302731990814209,0.023828119039535522,894.0,-0.11611330509185791,0.07373046875,761.0,-0.05185544490814209,0.20966798067092896,945.0,9999.0,9999.0,9999.0
1326,-0.09208983182907104,0.0048828125,1116.0,0.24775391817092896,0.07197266817092896,1051.0,-0.16738280653953552,-0.2027343511581421,802.0,9999.0,9999.0,9999.0,0.003613293170928955,0.041308581829071045,888.0,-0.11552733182907104,0.07255858182907104,750.0,-0.046875,0.21757811307907104,936.0,9999.0,9999.0,9999.0
1327,-0.09550780057907104,0.0040039122104644775,1102.0,0.24833983182907104,0.07597655057907104,1061.0,-0.16552734375,-0.20292967557907104,795.0,-0.14863282442092896,-0.20166015625,901.0,0.00673830509185791,0.06005859375,871.0,-0.11386716365814209,0.08554688096046448,745.0,-0.08388674259185791,0.032421886920928955,918.0,9999.0,9999.0,9999.0
1328,-0.09980469942092896,0.0025390684604644775,1083.0,0.2607421875,0.08730468153953552,1073.0,-0.17304688692092896,-0.20361328125,777.0,-0.2847656309604645,-0.2123047113418579,853.0,0.007519543170928955,0.03330078721046448,881.0,-0.11669921875,0.08134764432907104,737.0,-0.07666015625,-0.02978515625,908.0,9999.0,9999.0,9999.0
1329,-0.09628903865814209,-0.01230466365814209,1068.0,0.30937498807907104,0.13203126192092896,1044.0,-0.17812499403953552,-0.20458984375,788.0,-0.29033201932907104,-0.2124999761581421,812.0,-9.763240814208984e-05,0.028906255960464478,857.0,-0.11943358182907104,0.07558593153953552,725.0,-0.06406247615814209,-0.02236330509185791,912.0,9999.0,9999.0,9999.0
1330,-0.09648436307907104,-0.00917971134185791,1051.0,0.31367188692092896,0.15263670682907104,1051.0,-0.17470702528953552,-0.2040039300918579,782.0,-0.28466796875,-0.21171873807907104,807.0,-0.003222644329071045,0.03623047471046448,831.0,-0.12070310115814209,0.06708985567092896,722.0,-0.062207043170928955,-0.014453113079071045,887.0,0.22392576932907104,0.4053710922598839,908.0
1331,-0.09804689884185791,-0.0029296875,1045.0,0.31562501192092896,0.15976563096046448,1059.0,-0.17500001192092896,-0.20244139432907104,761.0,-0.2740234434604645,-0.21142578125,812.0,-0.00771486759185791,0.039843738079071045,847.0,-0.12314450740814209,0.06269532442092896,739.0,-0.061328113079071045,-0.022167980670928955,883.0,0.18232423067092896,0.408203125,835.0
1332,-0.09726560115814209,-0.00937497615814209,1029.0,0.3143554925918579,0.15488281846046448,1054.0,-0.16865235567092896,-0.2000976800918579,779.0,-0.27734375,-0.2129882574081421,816.0,-0.03505861759185791,0.03378906846046448,841.0,-0.12470704317092896,0.04306641221046448,740.0,-0.060742199420928955,-0.01699221134185791,876.0,0.1944335699081421,0.4078124985098839,834.0
1333,-0.09980469942092896,-0.01816403865814209,1029.0,0.31591796875,0.16015625,1055.0,-0.17080077528953552,-0.1998046636581421,771.0,-0.27587890625,-0.21269530057907104,811.0,-0.036425769329071045,0.03183594346046448,854.0,-0.12431639432907104,0.06474608182907104,723.0,-0.04306638240814209,0.057812511920928955,848.0,0.1908203363418579,0.39619140326976776,817.0
